279,0.015931,0.991088,0.187817
282,0.015321,0.988281,0.188183
283,0.01471,0.989257,0.190258
284,0.013368,0.993408,0.192089
285,0.014344,0.998047,0.192944
285,0.018861,0.996216,0.190502
286,0.016541,0.988158,0.186596
287,0.014588,0.986449,0.187328
287,0.015199,0.988891,0.190502
288,0.015809,0.989745,0.191601
289,0.016053,0.986694,0.191967
290,0.015565,0.984374,0.192089
291,0.014588,0.983764,0.188549
292,0.01471,0.983886,0.184398
294,0.016419,0.985961,0.1833
295,0.01764,0.987304,0.185253
296,0.017762,0.98413,0.186596
297,0.018129,0.980223,0.183544
299,0.019471,0.9812,0.180614
300,0.019593,0.985106,0.183056
301,0.017884,0.986938,0.188427
302,0.016541,0.985106,0.190624
304,0.016664,0.98413,0.188183
305,0.01764,0.986938,0.186474
306,0.017762,0.989623,0.187206
307,0.018129,0.989745,0.186108
309,0.018983,0.988403,0.183422
310,0.018617,0.988036,0.182201
311,0.016419,0.990722,0.185375
312,0.0141,0.99353,0.190136
314,0.014466,0.993164,0.190136
315,0.01764,0.991088,0.185985
316,0.021058,0.988891,0.183544
317,0.022523,0.989257,0.184154
319,0.01996,0.990356,0.184765
322,0.016541,0.988036,0.184154
324,0.016541,0.984984,0.186108
325,0.017762,0.98706,0.18623
326,0.019716,0.991333,0.1833
327,0.020204,0.992919,0.182445
329,0.018251,0.992675,0.181591
330,0.016908,0.992187,0.182934
331,0.018006,0.991577,0.186108
332,0.020936,0.9906,0.18745
334,0.021791,0.990478,0.18452
335,0.018983,0.991943,0.180614
336,0.016297,0.99353,0.181347
337,0.01764,0.994262,0.184154
339,0.020082,0.993408,0.185253
340,0.021058,0.991821,0.186474
341,0.021669,0.991333,0.18684
342,0.020692,0.990478,0.185253
344,0.018251,0.989623,0.185497
345,0.016541,0.989379,0.188427
346,0.016297,0.988525,0.188793
349,0.016175,0.988281,0.187206
350,0.015809,0.990722,0.187328
351,0.01703,0.992431,0.189648
352,0.020936,0.989623,0.192089
354,0.02057,0.987182,0.192211
355,0.019227,0.98706,0.191845
356,0.019105,0.98706,0.192089
359,0.017884,0.987548,0.191601
360,0.015809,0.987182,0.191601
361,0.016053,0.983275,0.191235
362,0.017396,0.984496,0.192456
364,0.016908,0.987426,0.1927
365,0.017762,0.98706,0.191601
366,0.019105,0.98474,0.191113
367,0.019105,0.985229,0.191967
369,0.019227,0.986327,0.193798
370,0.019471,0.985961,0.193188
371,0.017884,0.98474,0.190258
372,0.016786,0.98413,0.189526
374,0.016297,0.983764,0.190869
375,0.017152,0.984496,0.190014
376,0.018495,0.986938,0.189282
377,0.018495,0.988403,0.190747
379,0.017396,0.987304,0.192211
380,0.016541,0.985961,0.192211
381,0.01703,0.986571,0.191723
382,0.019227,0.987304,0.190747
384,0.020448,0.986327,0.18916
385,0.020326,0.98474,0.187695
386,0.019227,0.98706,0.187206
387,0.016908,0.989501,0.187206
389,0.014832,0.987792,0.185375
390,0.0141,0.986449,0.184032
391,0.014344,0.98706,0.185985
392,0.015199,0.985961,0.188183
394,0.015565,0.984252,0.187328
395,0.015077,0.985473,0.186108
396,0.014832,0.988525,0.18684
399,0.014832,0.989623,0.188549
399,0.013368,0.9906,0.189648
400,0.012513,0.991943,0.188061
401,0.013978,0.991821,0.185497
402,0.016053,0.991821,0.185619
404,0.018006,0.991333,0.18684
405,0.018861,0.988647,0.186352
406,0.019227,0.987914,0.185131
407,0.020692,0.988525,0.184643
409,0.020326,0.986571,0.185375
410,0.018983,0.98413,0.187695
411,0.018495,0.985595,0.188549
412,0.017152,0.987548,0.188549
414,0.015809,0.989745,0.189892
415,0.016053,0.992675,0.191601
416,0.016175,0.994384,0.191845
417,0.015321,0.99353,0.190136
419,0.015931,0.992309,0.188549
420,0.016908,0.990844,0.188183
421,0.017518,0.986816,0.188183
422,0.018006,0.984618,0.189526
424,0.017518,0.985839,0.189526
425,0.015199,0.986938,0.188427
426,0.013978,0.989379,0.187695
430,0.016053,0.993164,0.185009
431,0.020204,0.990966,0.186718
432,0.020204,0.989868,0.185497
434,0.018617,0.98999,0.184765
435,0.017152,0.988158,0.187328
436,0.016541,0.985595,0.187572
437,0.016297,0.986449,0.185375
439,0.015931,0.988647,0.185497
440,0.016175,0.989135,0.185619
441,0.017762,0.990356,0.186718
442,0.019227,0.991333,0.187939
444,0.017762,0.988647,0.186474
445,0.016297,0.985717,0.185253
446,0.016786,0.98474,0.185497
447,0.016786,0.985229,0.187817
449,0.017152,0.985961,0.188793
450,0.017762,0.986449,0.18745
451,0.018129,0.986083,0.186474
452,0.017396,0.985229,0.186108
454,0.016175,0.985473,0.18623
455,0.016908,0.987304,0.187939
456,0.01764,0.988525,0.189526
457,0.017518,0.98767,0.188671
459,0.018495,0.986816,0.187206
460,0.018251,0.986449,0.186352
461,0.015809,0.986083,0.18684
462,0.014466,0.985961,0.187084
464,0.014466,0.986449,0.185741
465,0.015199,0.98767,0.184276
466,0.017152,0.988647,0.183422
467,0.018861,0.98767,0.182445
469,0.019838,0.986083,0.183788
470,0.019593,0.985229,0.188061
471,0.018129,0.986816,0.18916
472,0.017884,0.988891,0.187572
474,0.017762,0.987792,0.186596
475,0.016053,0.985473,0.185863
476,0.014832,0.983886,0.187084
477,0.015443,0.98413,0.189282
479,0.017152,0.986938,0.18916
480,0.018617,0.989868,0.188183
481,0.018495,0.990966,0.188427
482,0.018129,0.989501,0.188061
484,0.018129,0.988036,0.188305
485,0.017274,0.988647,0.188671
486,0.017762,0.989623,0.188427
487,0.018251,0.989501,0.187817
489,0.018739,0.989257,0.188061
490,0.019349,0.989257,0.187328
491,0.017762,0.987792,0.187939
492,0.014588,0.98706,0.18916
494,0.013856,0.988158,0.188549
495,0.016175,0.988769,0.18684
496,0.017518,0.988281,0.185131
497,0.018617,0.988769,0.185619
499,0.019471,0.991821,0.187817
500,0.020082,0.992431,0.189526
501,0.020326,0.987914,0.190014
502,0.019105,0.983275,0.189404
505,0.016419,0.982177,0.187084
506,0.014832,0.984984,0.185253
507,0.017518,0.988403,0.185863
509,0.018617,0.988036,0.185131
510,0.017884,0.987792,0.184643
511,0.018129,0.988769,0.186596
512,0.019593,0.987548,0.187817
514,0.020326,0.984496,0.186718
515,0.018617,0.986938,0.186718
516,0.017274,0.988769,0.18745
517,0.017762,0.985961,0.18745
519,0.019105,0.98474,0.187328
520,0.018861,0.985717,0.185863
521,0.01703,0.986449,0.185863
522,0.017518,0.986205,0.187695
524,0.019471,0.985961,0.186596
525,0.019227,0.985351,0.18623
526,0.018495,0.986449,0.187695
527,0.018617,0.989745,0.188549
529,0.019838,0.990112,0.189648
530,0.021303,0.987792,0.190014
531,0.020204,0.986449,0.190747
532,0.019227,0.986083,0.192211
536,0.018739,0.986449,0.191357
537,0.017152,0.984984,0.186352
539,0.016419,0.985839,0.187939
540,0.01703,0.985839,0.18452
541,0.017884,0.985839,0.181347
542,0.017396,0.986205,0.183544
544,0.016786,0.985229,0.186352
545,0.017396,0.985229,0.18684
546,0.018861,0.988647,0.186962
547,0.019349,0.992187,0.187817
550,0.019716,0.993896,0.187572
550,0.018129,0.99414,0.18623
551,0.016053,0.993286,0.184765
552,0.016053,0.991821,0.185131
554,0.016419,0.989868,0.18623
555,0.017396,0.988647,0.186596
556,0.018373,0.989868,0.187572
557,0.018739,0.991455,0.18916
559,0.017518,0.991577,0.188793
560,0.014222,0.992187,0.187084
561,0.011414,0.992187,0.18623
562,0.012147,0.990722,0.186108
564,0.014588,0.989501,0.186474
565,0.016175,0.988158,0.187328
566,0.017518,0.987548,0.188671
567,0.017884,0.987548,0.188549
569,0.018739,0.988403,0.187206
570,0.019716,0.988647,0.18745
571,0.018617,0.984496,0.187206
572,0.017396,0.9812,0.187817
574,0.017762,0.983031,0.188427
575,0.018129,0.987182,0.188671
576,0.015687,0.9906,0.18916
577,0.0141,0.989745,0.187695
579,0.015077,0.986327,0.186718
580,0.016664,0.986205,0.188915
581,0.01764,0.988036,0.191479
582,0.017884,0.988769,0.190624
584,0.019716,0.988403,0.188427
585,0.022035,0.988036,0.188427
586,0.021547,0.989135,0.188549
587,0.019349,0.987914,0.188183
589,0.017762,0.983886,0.187939
590,0.016786,0.981566,0.186474
591,0.018006,0.983397,0.184276
592,0.019349,0.985351,0.18623
594,0.020326,0.984862,0.188671
595,0.020204,0.981078,0.187817
596,0.018861,0.980223,0.187695
597,0.017518,0.980345,0.18916
599,0.018129,0.982665,0.190869
600,0.018373,0.988281,0.190136
601,0.016908,0.991088,0.188793
602,0.01703,0.989379,0.188305
605,0.018617,0.986571,0.188549
606,0.019349,0.985106,0.187572
607,0.018373,0.988403,0.185863
609,0.019105,0.988647,0.188793
611,0.018617,0.986083,0.189526
612,0.017762,0.98413,0.190502
614,0.020204,0.983886,0.190258
615,0.01996,0.98474,0.188061
617,0.018373,0.986327,0.187328
619,0.016297,0.986938,0.187817
634,0.013856,0.989623,0.18684
635,0.017396,0.990112,0.185375
636,0.016175,0.987182,0.182445
640,0.016664,0.986083,0.182567
641,0.016664,0.986694,0.186474
642,0.018251,0.989745,0.186596
644,0.018617,0.990844,0.18623
645,0.017884,0.989501,0.185375
646,0.018006,0.989135,0.183788
647,0.018006,0.99121,0.182323
650,0.016419,0.991943,0.183056
651,0.014955,0.99121,0.186596
652,0.016053,0.987792,0.18916
654,0.018861,0.98767,0.185863
655,0.018983,0.989623,0.184398
656,0.018129,0.989379,0.186352
657,0.01764,0.988403,0.188793
659,0.018251,0.986816,0.190258
660,0.018861,0.985106,0.191235
661,0.018983,0.986327,0.191723
662,0.016908,0.986816,0.190869
664,0.015443,0.985717,0.191357
665,0.016664,0.985106,0.191601
666,0.017518,0.983642,0.188793
667,0.016908,0.983642,0.186474
669,0.017152,0.986083,0.186352
670,0.017884,0.988403,0.18684
671,0.017884,0.988525,0.187084
672,0.018251,0.988036,0.187206
674,0.02057,0.986571,0.187328
675,0.021303,0.984496,0.187084
676,0.020082,0.984496,0.186352
677,0.019105,0.985839,0.18684
679,0.018617,0.988036,0.189404
680,0.018006,0.990112,0.190014
681,0.019105,0.990356,0.188183
682,0.019593,0.989013,0.187328
684,0.016541,0.988403,0.187084
685,0.014222,0.987914,0.186962
686,0.014344,0.988525,0.186718
687,0.016053,0.9906,0.186962
689,0.017518,0.991333,0.187572
690,0.018617,0.98999,0.186962
691,0.019349,0.989257,0.187206
692,0.018861,0.989013,0.187817
694,0.018373,0.9906,0.188061
695,0.017518,0.992309,0.188305
696,0.017518,0.992309,0.187939
697,0.018739,0.991821,0.187939
699,0.018495,0.990234,0.188671
